PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8, loan_status
2.9239852874779273,-0.3121568940993243,-1.7195543050985331,0.6240663474714452,0.07408129762873851,0.1889501091678384,-2.5008936006583333,0.4038300196471583,1.0
-1.2814103273525548,0.9761524103390802,0.9759560777347216,-0.9523170170513467,-1.5982045920837358,-0.4268841029081047,-0.11762317267804014,-0.3679636846969645,0.0
3.216494928310857,-0.26707229406953764,-1.1586426092245858,-1.155243152572849,1.4839670700843757,-0.032072512507260974,-0.21188599994075516,-1.927150281354552,0.0
2.47994729996333,-1.5068334930365488,-0.4953440932694961,-0.5857082584357485,0.0030969632222310845,-0.1627756169186111,1.4022385765824505,-0.43467712646517553,0.0
2.4395380952195933,0.700205148865426,1.7850823086975083,-0.9409679768857543,1.8831666076545315,-0.25181001854224033,-0.03297702186209983,0.11548379962360855,0.0
0.06967957383067915,0.009408328552175424,0.1735167662803965,-2.0597623491311663,-1.3555930271811314,0.733994050715334,-0.6493682688334476,0.5858141977635037,0.0
3.5956767164401957,-2.0986067872929732,-0.30484406534883485,1.1523644560469501,0.3167799689650896,0.12573774609127142,0.31519031693541705,1.8352350980064704,1.0
0.4528005264074224,0.5256248707842782,0.10796158539113845,-2.076289473853129,0.728588217058492,1.0235473935774628,0.41609603630580116,0.6191621408640087,0.0
-3.1264841863317043,1.7425063310297217,-1.3005215303105904,-0.582132546584286,0.02498176105134677,1.6434873248217983,-0.046288606690054024,0.23138457567599266,1.0
-2.6633501424808554,-1.031984880448041,0.9954973953524666,-0.16534038274040497,1.0018058249415807,-1.651020730440275,0.1423764552077517,0.21325062263706576,0.0
-1.0429432529973224,-1.4939685758437753,1.07501821261234,0.24430321225408763,-0.6031849808166669,1.215809885640507,0.10812420496957167,0.5845745190514163,1.0
1.5486112488758834,1.5985478096128005,0.7692316822289816,-0.6398742979954549,0.4684679198771446,-0.06428056871815511,0.7090693340419583,0.2578955459118927,0.0
0.031431488147718574,0.7366685525446793,1.5938671985137298,-1.3593928468164262,0.5502313287627897,-0.5189888673230967,-0.8573984229831767,0.8434021935204694,0.0
2.816473940347083,0.46035339660271424,-0.3301744572996166,-0.1525665022063869,-0.00751468157432523,1.3922837053529271,-1.4174789242603454,1.365705928163375,1.0
-2.317389024539342,-0.1677982288158713,-0.02909005478336278,-0.2542559460288634,-1.1157906106525328,-1.6567931196531496,0.06440152590627857,-0.176608967323205,0.0
-0.4791808805320683,-0.33590691154070584,0.08756092466379418,1.7906615611724632,1.104707943506914,-0.9474697185026816,0.04953281859147013,-0.21510175242693055,1.0
-3.324396684018926,-0.5585189992791593,0.21688968557985452,0.25768157964260135,-1.1296228140247946,1.3823078441790468,0.08199290022540918,0.12668662283079257,1.0
-1.5449363328566883,1.0567664154515455,0.9126772835757008,1.129830061396015,0.8876706000187945,0.3548334488461964,-0.18989517813302778,-0.1628432163058608,1.0
-1.9933555319645062,-0.5988166142232948,-1.4643648271347953,0.36675630721312463,-0.08011615783816832,0.23682997361432712,0.05642151400735907,-0.6682735159203065,1.0
0.7391414734019988,-1.373449195412652,-0.588550109503786,0.40425080467728375,1.3685622726498756,0.20844439593020347,0.5129790312962738,-0.3632383048087852,1.0
0.3518357465360106,-1.1073143792769191,-0.6052617155452024,-1.76621041963754,0.045098092119476185,-0.4478196323436083,0.6662226875349436,-0.6182074438503764,0.0
0.781499373591442,-0.9151758780683191,-0.8023171946266092,-0.5324045078364145,1.3603180081302744,-0.10064891805683987,-1.3995139418519567,0.46304929890847657,0.0
1.4874693832733563,-0.3278081420588447,0.8851380817691912,-1.9547526512837772,1.3110861060075958,1.0011457734739304,0.8937744344381244,-0.7556099702784721,0.0
-3.385911126538117,0.609091459283663,0.9567270337331532,0.05877856951305838,-2.286327222063805,-0.25055975887208587,0.03839113814779943,0.17743923392671546,1.0
-0.6324858103634866,0.8336453687624066,-0.44702655469954017,-1.7055046156031066,-0.3863861731113146,-1.9211767808792435,-0.8989153958651412,0.7026792186533605,0.0
-1.4187490500867348,0.14975145397267456,0.256222579039985,-0.20465316892281002,2.2486130148231758,-1.3531759599141358,0.3917870791442905,0.47099664685336895,0.0
2.5683693068712343,-1.011495371863893,-0.9752101553435459,0.509929722889298,0.9200334580409022,0.1992409698394193,-0.42138864866691766,0.2302360541349227,1.0
-1.9156794342825216,-0.114910723927045,1.6355445184346857,1.2288266984655114,-0.3753754832135367,0.05946327980792656,-0.14468907486552987,0.49252895799214713,1.0
2.2321510178684374,-0.7192374936210876,2.4920215746056806,-0.1842646009142341,0.1543791966313073,-0.5001554135478017,-1.786061980043081,-0.47903567829301136,0.0
4.017847440896526,1.0824399089394976,0.6854175023262526,1.6095096359551762,-0.046822451989597065,0.4129434120201212,0.516685903444292,0.9237488482598644,1.0
3.017114448012949,-0.10971771745578064,0.3217444540131069,-1.1816742712507298,-0.014163974100915345,-1.796700564621903,1.3694800897116746,-0.17299656153547815,0.0
0.1884094708741492,-1.61000696571883,-0.4654757073790043,-1.0860480184853205,-0.7110448152780251,-0.4879605815686066,-0.8015490633040688,-0.01599512880479005,0.0
-3.2066627563050427,0.9119056439247899,1.1032960276605734,-0.8312409926411369,-0.9247005727557636,-0.35298047255724624,0.0025028997408966386,0.018975848808710914,0.0
0.8634449247699697,-0.2797456131762923,1.6098866187538001,2.34522688516995,-0.16515713496190498,0.39708699667374686,-0.27172214972412334,-1.0423469823908684,1.0
-0.06570410106830732,-1.2753538170702232,-0.8214086372518936,0.08556648324712504,0.060109176375949314,0.06478829742957812,0.8184772222737849,-0.5195168687460349,1.0
-2.503662476120994,-0.1232812292158272,-0.036187510758060676,0.15362218702471847,-0.6499785342210769,1.4433614558282275,-0.17230527033931856,0.423000390730813,1.0
-2.4747660527666335,0.7153920568161471,-0.43579181257409977,0.11750107423865708,1.222242710509996,-1.211786044061372,0.28954948627139143,0.030109631682119734,1.0
1.0220850505913783,-1.6980319275290412,1.603473521660707,-0.8139494920557969,0.26686969584397163,0.9998341205693875,0.3726026531414136,-1.4870145080459194,0.0
-1.4244136201898887,-0.69786437990291,-1.1704477261103143,0.9752053093921106,1.9122934864058618,0.5382237023188572,0.544019235144171,0.007750824209344472,1.0
-2.7961190773676967,-0.1669411152965057,1.9869361675126849,-0.6027193291825373,-0.6157146368349806,-0.46531043355807195,-0.0924389711613424,-0.2322401169489256,0.0
1.9509919534107254,-1.122053210373188,-1.3259493663112,0.6997065357443131,-1.5199159765174532,0.04293483426435616,-0.7935632631610028,0.174561916616828,1.0
3.234576854698847,1.127546562899636,-1.0192710590878111,1.0389531367096123,0.5579626873471053,-0.9567673417400403,0.7449951331343223,1.4064727309786016,1.0
-2.8860985928840193,-1.6024322623560534,-0.5914073574066047,-0.1116950541498359,-0.22201051581920994,-0.13014589774895113,-0.21603094301312267,0.05699271264917102,0.0
-3.0316785664180856,-0.3275662739927253,0.5621986028684428,-1.7835234456108604,-0.2486104961674837,0.8804453925111314,-0.07047766411494702,0.38741894522582626,0.0
0.45448349367448876,-0.5735141773052963,-1.1390907447587355,0.6164554133975929,2.1616517856431843,0.5346067350231645,1.9215744391453542,0.06155294262217706,1.0
2.581664753939044,-1.2371052741393307,-0.3268525792552676,-1.5280155107527948,1.3495779621829485,-0.3500475246013788,0.2490518216056536,-0.5483219763463536,0.0
-0.6166651485843812,0.39618878085555,1.2309278295207426,1.0327253388750761,-0.5553153166650955,0.054611078319703486,-0.8492022176697189,0.09087807642031835,1.0
0.6997459885892442,0.7299092650168715,-0.5610520079074961,-0.4188461879393728,-0.3625430858720182,1.4074610534657477,-0.9382228108113052,0.2087176703082576,1.0
0.8377981396252913,0.15693790207074879,-0.19446735245352756,0.5950484997558653,0.45529280569452285,-1.315040664926246,-1.3160705308212428,-0.6032917210020807,1.0
2.908511423385622,1.910182010711991,0.2869528441819977,-0.03723894226809525,-0.16687919875530055,0.03817073382830507,-1.8370931901131036,-1.3875817503576469,1.0
1.246939405682928,-0.9429263449589801,-0.7147062596695368,-0.7433356535141649,1.4151298587819816,-0.04637563002322589,-0.5226059613086803,-2.132374104018505,0.0
2.0598999249843972,-1.0832370060389722,-0.7947412945039445,-1.0292411951031226,-0.16177719880793118,-0.263153005240843,-0.019751344446659352,-1.563878502923316,0.0
-1.3862373059263684,-1.0990418105135822,0.6181599982383295,1.6409309480942185,0.36745861915053474,-1.1364688345332317,0.994307832199861,-0.1651862654236967,1.0
3.3123297215784078,1.501474282271922,0.49149875400798265,0.22294542848278592,-0.6890062990748099,-0.012063900964838094,-0.5890949756373832,1.03240810240879,1.0
0.5815578558723336,0.8804697748030967,-0.3815090494220742,-1.0490450517629724,0.7442400300798586,1.332699051339943,-0.7243933342827648,0.7033089259705101,1.0
0.6449351425068798,-0.08683925799716037,-0.0802751229198304,1.8091296608370961,1.3365296768858135,-0.9069572801043381,-0.7946448104041811,-0.9379249001197227,1.0
-1.1313064143478295,0.6579936190118392,-0.24063001003914167,-1.0265320950772787,0.7592866463582622,-1.591744151253843,-0.09041403484462485,-0.7146991262061458,0.0
3.8837762993854716,0.2919686545699893,-0.05870285943102868,0.8267975839503182,1.8183086039042011,1.8915733137781467,0.40730812983131676,0.3771010676812415,1.0
1.4627644767836852,0.11176686536873219,-1.4764929856090572,-1.9044870383979038,0.5940928360091124,-0.28606805121454715,0.6551500748837173,1.414490456406396,0.0
-0.0436836049987572,1.2907593517315856,0.7701833464049082,1.1019813453678955,1.113959844428657,0.3870538119959469,-0.8962726221450306,-0.7876808563707882,1.0
3.8212595466420436,0.7414112492217977,-0.35959881025500884,-0.6767952425327618,0.7172314730451151,-1.5716418797339045,0.15548180320187938,1.852120597258369,0.0
2.209249829061105,1.5616808472554207,0.7276395246259133,0.14809683636614177,0.9363024710200044,0.2197766377153125,-0.03653788429687225,-2.049405199148931,1.0
3.0077338298454848,-0.6855457048844468,2.486027726240779,-0.1177945768531338,0.16984616296901792,-0.35977034801473556,1.369404572629662,1.1527490286908884,0.0
-1.3980953440031023,1.584065704895932,0.8023338179326271,-0.3463889452118221,1.1324131341488217,0.0037573177030787645,-0.7699250368072292,0.27229877511788864,1.0
-0.5454276828126045,0.4523144278845297,-0.1987522794764562,0.34972181886915626,1.3984716028835615,1.7259292382418654,-0.2977972863130351,0.7922012764514572,1.0
-0.4667117969348738,-0.7604570192705338,-0.9857076228383574,-1.6775682319244014,-0.3837648613684804,-0.45177827218657923,0.10757021014331886,0.762577247098769,0.0
2.980115976747077,0.1104074970603972,-0.28759180086289793,1.145764949135081,0.22453903266337005,-1.1914230007028692,-1.250259841162079,-0.5678826794753107,1.0
-2.1711416735691103,2.5967075022177535,-0.19588378081868693,-0.4249230038465181,-0.06255552347917903,0.13020974332199212,-0.2965841169756935,-0.21023869171873744,0.0
-0.39812060410773686,-1.6598946517848223,-0.7679028020132005,1.3497333075172586,0.016170362331911416,0.31505847044123736,0.08781650267390051,-0.44059229161641883,1.0
-2.157236261434881,-0.5744729886462068,-1.1264946253360162,-2.1313443323539265,-0.7902447410121053,-0.5657127727449058,-0.024849398008176267,0.3440431291926985,0.0
-3.3340133604052413,0.8830254309931936,1.625549456754487,-1.3898082530238585,1.5043959552850916,-0.35687701270219535,-0.1369812539817412,0.09962238155025657,0.0
0.09082062843635569,-1.8393140055799309,1.5661350342880422,-0.40540522260204565,-0.02592626458904201,0.928821063266219,-1.3382902266186498,0.4446330741483617,1.0
2.206175374188952,-1.5468791032847566,1.1952333812373537,0.4594492701143564,0.23799347322369388,-1.6708072706829293,0.2868142238507473,1.266440741594766,0.0
0.3036898561885822,1.4589052978359485,0.6398342779476572,0.6699797521790107,0.6673117265446967,0.21265940211427983,-1.0909564672609773,0.32345669200944926,1.0
-1.7164018847933864,-0.4051851952688295,0.1700182668527276,0.0707581140285527,-0.7086815250226081,-1.5963369628382171,0.21538843783523703,0.5403035160872833,0.0
-2.4832097867533727,1.0528723383265781,-0.7834662098195913,0.12325859009228132,0.8058869518369253,-1.2069383977638022,-0.2835580926176043,0.09136790883030835,1.0
0.7297309325168908,-0.6393140912137678,-1.1442883301106428,0.22247248854161092,1.4376900101904768,0.24683150937543652,0.3593396515696465,0.903400868957139,1.0
